falu_srcmod12b	mod_lo	untested	M4	EXP-0138	EXP-0164 withheld: 8 values dispatched, 1 carrier(s) tested, 0 observations moved. Never moved anything on the ONE carrier tried, so the probe could not have shown liveness either way (the EXP-0155 samp_extra failure mode). Needs a second, structurally different carrier.
falu_srcmod12b	opsel	hardware-run	M4	EXP-0119|EXP-0138-m4-emit-falu	A field this project's own tooling modelled as an innocuous `mod` byte is, for at least one value, an out-of-spec encoding with a blast radius WIDER than the instruction's own operands. | EXP-0189 citation repair: the records supporting this row live in EXP-0138-m4-emit-falu; the original citation EXP-0119 has no per-value records for it. Both are kept -- the stale one is where the claim came from, the new one is where the evidence is.
falu_srcmod12b	srcB_imm	untested	M4	EXP-0138	EXP-0164 withheld: 2 values dispatched, 1 carrier(s) tested, 0 observations moved. Never moved anything on the ONE carrier tried, so the probe could not have shown liveness either way (the EXP-0155 samp_extra failure mode). Needs a second, structurally different carrier.
falu_srcmod12b	srcB_neg	untested	M4	EXP-0138	EXP-0164 withheld: 2 values dispatched, 1 carrier(s) tested, 0 observations moved. Never moved anything on the ONE carrier tried, so the probe could not have shown liveness either way (the EXP-0155 samp_extra failure mode). Needs a second, structurally different carrier.
frag_color_pack	conv_scale	untested	A18	EXP-M4-14	EXP-0189 withheld (UNVERIFIABLE): 0 values dispatched over 0 arm(s), 0 observations moved, re-derived from raw under EXP-0164's frozen thresholds (>=2 gated runs, moved>=1 in both, >=99% per-value agreement, moved >= 2x disagreements). Reason: no-raw.
frag_color_pack	dst	hardware-run	G17P	EXP-0168	An emitter MUST keep this field below 0xC0.
frag_color_pack	fmt_class	untested	G17P	EXP-0155	WITHHELD 2026-08-30 by EXP-0193, applying EXP-0192's UNCHANGED pre-registered criterion to the full 337-arm STABLE-LIVE population. **Case C: 1 distinct VALID payload(s) across 255 LEGAL values** -- values ran legally and were indistinguishable. `moved_total` equals the hard-class cell count EXACTLY, and cross-run agreement is 100%: a perfectly reproducible hazard map, not a semantic. **THIS IS THE SHARPEST INSTANCE IN THE CORPUS: the 'movement' was OUR OWN DISASSEMBLER, not the hardware.** All 512 records carry ONE identical `observed` payload. The two moved cells are both value 86 with `outcome: undecodable` and the note 're-decodes as `pack_convert`' -- while `status: OK`, the sentinel is written, and the pixel readback is BYTE-IDENTICAL to the other 255 values. A tokenizer disagreement promoted an 8-bit field with 255 legal values to emitter grade.
frag_color_pack	src_gate_select	untested	A18	EXP-M4-14	EXP-0189 withheld (UNVERIFIABLE): 0 values dispatched over 0 arm(s), 0 observations moved, re-derived from raw under EXP-0164's frozen thresholds (>=2 gated runs, moved>=1 in both, >=99% per-value agreement, moved >= 2x disagreements). Reason: no-raw.
frag_color_pack	src_present_mask	hardware-run	A18	EXP-0168-g17p-dst-resweep|EXP-M4-14	RETRACTION: the 24-bit fmt_word is NOT an inert attachment-format constant. byte+7 == 0xff hard-faults the GPU. | EXP-0189 citation repair: the records supporting this row live in EXP-0168-g17p-dst-resweep; the original citation EXP-M4-14 has no per-value records for it. Both are kept -- the stale one is where the claim came from, the new one is where the evidence is.
frag_color_store	flags	hardware-run	G17P	EXP-0155	[orchestrator: representative arm re-pointed from fcs@iter0 to fcs@pack0, where the field is demonstrably live (128/128 of 256 moved, 100.0% cross-run agreement); the original arm showed it inert.]
frag_color_store	rt_index	isolated-byte-diff	A18	EXP-0029|EXP-0163-g17p-inert-liveness	EXP-0189 citation repair: the records supporting this row live in EXP-0163-g17p-inert-liveness; the original citation EXP-0029 has no per-value records for it. Both are kept -- the stale one is where the claim came from, the new one is where the evidence is.
frag_color_store	src	isolated-byte-diff	A18	EXP-0029|EXP-0163-g17p-inert-liveness	EXP-0189 citation repair: the records supporting this row live in EXP-0163-g17p-inert-liveness; the original citation EXP-0029 has no per-value records for it. Both are kept -- the stale one is where the claim came from, the new one is where the evidence is.
frag_color_store	store_mode	single-template-inference	G17P	EXP-0163	INERT-ROBUST over the stated envelope: every value executed on 8 arms across 7 structurally different carriers (cent4, ibhalf, layer, mrt3, tileread, tilerw2, vflat), each of which PASSED the strict detection profile, and none moved any observed surface. This bounds the field; it does NOT establish that it is a don't-care outside this envelope. LABEL NOTE: carried as `single-template-inference`, NOT `hardware-run`, even though the hardware evidence is a full dense sweep -- because `hardware-run` is emitter-grade and an emitter here must reuse the compiler-observed value, which is a captured-template dependency. The measurement is not downgraded; see `hardware_evidence`.
frag_depth_store	_instruction	corpus-correlation	A18	EXP-0029|EXP-0155	EXP-0181 refresh from corpus-correlation: KEEP AS IS, and this is the clearest example of why field labels must not gate the instruction. All three of its declared fields are `hardware-run` and its baselines are ok 11/11 -- yet the one thing the descriptor claims, 'write the shader [[depth]] output to the tile depth buffer', HAS NEVER BEEN OBSERVED. db.json says so itself: 'Not individually splice-validated (agxrender has no depth attachment to read back)'. The sweeps were scored against a COLOUR probe. Fields live proves the bytes were exercised; it does not prove this is the depth store.
frag_sample_submit	_instruction	corpus-correlation	G17P	EXP-0162|EXP-0091	Descriptor split out of `vary_store` by EXP-0162 (G17P, HW). Selected by byte+1 bit1 == 0. Fields provisional beyond the selector; nothing here has been swept, so do not emit.
frag_sample_submit	b1	corpus-correlation	G17P	EXP-0162	Not swept. Do not emit.
frag_sample_submit	b2	corpus-correlation	G17P	EXP-0162	Not swept. Do not emit.
frag_sample_submit	body	corpus-correlation	G17P	EXP-0162	Not swept. Do not emit.
frag_tile_setup	access	single-template-inference	G17P	EXP-0163	INERT-ROBUST over the stated envelope: every value executed on 8 arms across 5 structurally different carriers (ibmrt, layer, mrt3, tileread, tilerw2), each of which PASSED the strict detection profile, and none moved any observed surface. This bounds the field; it does NOT establish that it is a don't-care outside this envelope. LABEL NOTE: carried as `single-template-inference`, NOT `hardware-run`, even though the hardware evidence is a full dense sweep -- because `hardware-run` is emitter-grade and an emitter here must reuse the compiler-observed value, which is a captured-template dependency. The measurement is not downgraded; see `hardware_evidence`.
frag_tile_setup	b5	single-template-inference	G17P	EXP-0163	INERT-ROBUST over the stated envelope: every value executed on 8 arms across 5 structurally different carriers (ibmrt, layer, mrt3, tileread, tilerw2), each of which PASSED the strict detection profile, and none moved any observed surface. This bounds the field; it does NOT establish that it is a don't-care outside this envelope. LABEL NOTE: carried as `single-template-inference`, NOT `hardware-run`, even though the hardware evidence is a full dense sweep -- because `hardware-run` is emitter-grade and an emitter here must reuse the compiler-observed value, which is a captured-template dependency. The measurement is not downgraded; see `hardware_evidence`.
frag_tile_setup	sel	single-template-inference	G17P	EXP-0163	INERT-ROBUST over the stated envelope: every value executed on 8 arms across 5 structurally different carriers (ibmrt, layer, mrt3, tileread, tilerw2), each of which PASSED the strict detection profile, and none moved any observed surface. This bounds the field; it does NOT establish that it is a don't-care outside this envelope. LABEL NOTE: carried as `single-template-inference`, NOT `hardware-run`, even though the hardware evidence is a full dense sweep -- because `hardware-run` is emitter-grade and an emitter here must reuse the compiler-observed value, which is a captured-template dependency. The measurement is not downgraded; see `hardware_evidence`.
frame_marker	_instruction	corpus-correlation	A18	EXP-0035|EXP-0030	CORRECTION (EXP-0035): this is the GENERIC call/frame marker, not a mesh-emit op. Mesh set_vertex/set_index/set_primitive lower to ordinary 0xe7/0xd7 stores.
frame_marker_compact	_instruction	tokenization-only	M4+A18	EXP-0036|EXP-M4-12|EXP-M4-13|EXP-0172	EXP-0181 refresh from tokenization-only: KEEP AS IS. EXP-0148 records this descriptor as one of three UNRESOLVED CONTINUATION-WORD CANDIDATES -- it may not be a standalone instruction at all -- and validate_labels.py already reports it in that informational set. EXP-0172 showed byte+1 is live (152 of 256 values move, identically in run01 and run03) and that b1 = 3 and b1 = 7 HANG the device on four of five carriers. Live bytes in an unresolved continuation word are not an instruction; its semantics remain unknown and `tokenization-only` states that correctly.
frame_marker_compact	b1	hardware-run	G17P	EXP-0172	LIVE: 152 of 256 values change the observation, identically in run01 and run03. b1 = 0x00 is the 4-byte spill_frame_marker, a different instruction. HAZARD: b1 = 3 and b1 = 7 hang the device on four of five carriers.
frame_prologue	_instruction	corpus-correlation	A18	EXP-M4-14|EXP-0038|EXP-0035	EXP-0189 DOWNGRADE from `hardware-run`: every cited directory (EXP-M4-14-a18-splice, EXP-0038-pack-carry-frame, EXP-0035-function-abi) has NO per-value records for this descriptor, and no other directory contains bytes matching it. An emitter-grade INSTRUCTION label asserts the descriptor itself was established on hardware; nothing in the committed corpus supports that here.
frame_prologue	frame_size	untested	A18	EXP-M4-14	EXP-0189 withheld (UNVERIFIABLE): 0 values dispatched over 0 arm(s), 0 observations moved, re-derived from raw under EXP-0164's frozen thresholds (>=2 gated runs, moved>=1 in both, >=99% per-value agreement, moved >= 2x disagreements). Reason: no-raw.
frame_prologue	marker	untested	A18	EXP-M4-14	EXP-0189 withheld (UNVERIFIABLE): 0 values dispatched over 0 arm(s), 0 observations moved, re-derived from raw under EXP-0164's frozen thresholds (>=2 gated runs, moved>=1 in both, >=99% per-value agreement, moved >= 2x disagreements). Reason: no-raw.
frame_prologue	subop	untested	A18	EXP-M4-14	EXP-0189 withheld (UNVERIFIABLE): 0 values dispatched over 0 arm(s), 0 observations moved, re-derived from raw under EXP-0164's frozen thresholds (>=2 gated runs, moved>=1 in both, >=99% per-value agreement, moved >= 2x disagreements). Reason: no-raw.
fspecial	dst	hardware-run	G17P	EXP-0161|EXP-0165	NAME MOVED BY DEF-0161-1: byte+3 is the DESTINATION register, packed reg = v >> 1. Accept rule (the values that leave the result where the baseline put it) is exactly (v & 0xFE) == 0x00 -- an exhaustive search over all 256 candidate masks returns that one and no other. Destination map from the 16-register dump: 28/28 fit, 0 misfits, in BOTH gated runs (v = 0..29 -> r0..r14; v = 12/13 write r6, whose seed already equals rsqrt(seed[r0]), so the write is invisible -- a seed aliasing artefact, not a misfit). 20/20 GENERATED `r_i = rsqrt(r_j)` encodings pass. Bit 0 is HW-tested don't-care and is NOT the project-standard is32 bit (the compiler's own f32 rsqrt encodes byte+3 = 0x00). v >= 192 names r96+, outside the 96-GPR file: 45 of those 64 values gave a genuine kIOGPUCommandBufferCallbackErrorHang, 19 were only ever observed as innocent victims, and none ever worked. NEVER EMIT v >= 192. (EXP-0165 analysis/rederive_def1_fspecial.py, def1_summary.py, rederive_gen03.py.)
fspecial	fn_hi	hardware-run	G17P	EXP-0161|EXP-0165	POSITION UNCHANGED. HW-CONFIRMED BY COMPUTED VALUE on G17P: with all other bytes held, fn_hi=0 computes log2 and fn_hi=1 computes exp2 at fnclass 2 -- so the enum is confirmed by the value the SFU produced, not by a byte pattern.
fspecial	fnclass	hardware-run	G17P	EXP-0161|EXP-0165	POSITION UNCHANGED. Map measured BY COMPUTED VALUE. fn_hi=1 (0xaf): class&3 = 1 -> rsqrt, 2 -> exp2, 3 -> rsqrt, 0 -> +inf for every input. fn_hi=0 (0x2f): 0 -> rint, 1 -> rsqrt, 2 -> log2, 3 -> NaN for 11 of 12 positive-finite inputs. Bit 3 is a DON'T-CARE (v and v+8 identical in all 8 pairs, three carriers). Bit 2 is NOT: live at class&3 = 0 on both datapaths (4/12 store nothing) and at class&3 = 1 on 0x2f (5/13 FAULT); inert elsewhere. This CORRECTS EXP-0161's db_defects DEF-0161-3, which generalised 'only the low two bits are live' from the 0xaf carrier alone (EXP-0165 analysis/rederive_def3_fnclass.py).
fspecial	fnsel	hardware-run	G17P	EXP-0161|EXP-0165	POSITION UNCHANGED. Accepted set fits (v & 0x99) == 0x90, 16 of 256, IDENTICAL in all three carriers.
fspecial	precsel	hardware-run	G17P	EXP-0161|EXP-0165	POSITION UNCHANGED. (v & 0x64) == 0x40, 32 of 256, in the two natural carriers; the synthesized carrier is looser ((v & 0x60) == 0x40, bit 2 don't-care, 64 of 256). Emit the tighter rule.
fspecial	roundmode	hardware-run	G17P	EXP-0161|EXP-0165	POSITION UNCHANGED. DEF-0161-4, re-derived in EXP-0165 with an explicit math.isnan test rather than a tolerance compare: on the rsqrt (0xaf) and log2 (0x2f) datapaths byte+8 has exactly ONE live bit -- bit 0 -- and setting it returns NaN in ALL 12 output lanes for EVERY input. 128/128 odd values all-NaN and 128/128 even values bit-matching the baseline, in two carriers x two gated runs, with no exceptions. **DO NOT EMIT bit 0.** The 0/2/4/6 round-mode enum is a claim about the DIRECT ROUND family only; on these two datapaths 2/4/6 are indistinguishable from 0, and the round-family arm (D4_FSPEC_FLOOR) was built but never run.
fspecial	sched_flag	hardware-run	G17P	EXP-0161|EXP-0165	POSITION UNCHANGED. HW-TESTED INERT over the whole exercised range: every value reproduces the unmutated result exactly. All 256 values accepted in both carriers. Role UNKNOWN -- any value is safe, but do not synthesize a meaning for it.
fspecial	src	hardware-run	G17P	EXP-0161|EXP-0165	NAME MOVED BY DEF-0161-1: byte+5 is the SOURCE register, packed reg = v >> 2 (bits 0-1 don't-care). Accept rule is exactly (v & 0xFC) == 0x00, the unique separating mask over all 256 candidates. Source map from the 16-register dump: 60/60 fit, 0 misfits, in BOTH gated runs (v = 0..59 -> r0..r14), each source identified twice over -- the computed rsqrt matches that register's seed AND that register is released to zero (56/56 where src != dst). Reaches r0..r63; r15..r63 executed without fault but are unverifiable in this carrier. 20/20 GENERATED encodings pass.
fspecial	src_cache	hardware-run	G17P	EXP-0161|EXP-0165	POSITION UNCHANGED. CARRIER-DEPENDENT: accepted set is (v & 0x02) == 0x02 (128 of 256) in D_FSPEC_INPLACE, where the operand comes straight from a device_load, and fully inert (256 of 256) in D3_FSPEC_SYNTH. Do not assume inert.
fspecial	src_class	hardware-run	G17P	EXP-0161|EXP-0165	POSITION UNCHANGED. Accepted set fits (v & 0x02) == 0x02, 128 of 256, identically in both carriers: exactly one live bit, and clearing it makes the instruction silently write zero.
fspecial	src_ext	hardware-run	G17P	EXP-0161|EXP-0165	NAME MOVED BY DEF-0161-1. This entry now labels byte+1's high nibble, which db.json called `dst` until EXP-0165. HW-TESTED INERT over the whole exercised range: every value reproduces the unmutated result exactly. All 16 values give a 16-register dump byte-identical to the baseline in both gated runs, and the result always lands in the same register, so this nibble is NOT the destination and NOT a source extension. The name is historical: a db.json field cannot be renamed without editing validation.json in the same commit. An emitter may write any value; 0 is what the compiler writes.
fspecial_est	b4	isolated-byte-diff	G17P	EXP-0161	PASSED THROUGH from EXP-0161 unchanged. E2_FSPEC_EST_RCP: accepted set fits (v & 0x03) == 0x00 (62 of 66 values) | E_FSPEC_EST: accepted set fits (v & 0x03) == 0x00 (64 of 256 values).
fspecial_est	b5	hardware-run	G17P	EXP-0161	PASSED THROUGH from EXP-0161 unchanged. Accepted set fits (v & 0xE0) == 0xC0 in both carriers (24 of 203 / 32 of 256).
fspecial_est	dst	hardware-run	G17P	EXP-0161	PASSED THROUGH from EXP-0161 unchanged; the fspecial_est descriptor is untouched by the EXP-0165 repair and EXP-0165 did not re-derive it.
fspecial_est	srcA	untested	G17P	EXP-0171	EXP-0189 withheld (UNSTABLE): 256 values dispatched over 4 arm(s), 1 observations moved, re-derived from raw under EXP-0164's frozen thresholds (>=2 gated runs, moved>=1 in both, >=99% per-value agreement, moved >= 2x disagreements). Reason: no-field-records.
fspecial_est	subop	hardware-run	G17P	EXP-0138-m4-emit-falu|EXP-0154-g17p-emit-alu|EXP-0161-g17p-carry-fspecial|EXP-0171	MOVED 255 of 256 on SYNTH:k_rsqrt@fspecial_est+18; cross-run agreement 1.0000 (256 agree / 0 disagree); 2 admitted carriers [FRAME,SYNTH | k_rsqrt]; accept-set size 1 = [15]; outcomes {"ok": 1, "silent_zero": 124, "wrong_value": 131} CAVEAT (EXP-0166 6.2): a SINGLETON accept-set establishes 'every other value breaks THIS carrier', NOT an operand/sub-op map -- and for a sub-op selector a non-ok outcome may simply mean 'a different function', not 'invalid'. | EXP-0189 citation repair: the records supporting this row live in EXP-0138-m4-emit-falu, EXP-0154-g17p-emit-alu, EXP-0161-g17p-carry-fspecial; the original citation EXP-0171 has no per-value records for it. Both are kept -- the stale one is where the claim came from, the new one is where the evidence is.
funary	mod	corpus-correlation	A18	EXP-0013	Own-shader byte-diff; no synthesized value was executed.
get_sr	dst	hardware-run	G17P	EXP-0168	100.000% agreement over 16 shared values, 15 moved vs 0 disagreements (infx), ladder and falsifier passed in every run
get_sr	dst_hi	untested	G17P	EXP-0168	EXP-0189 withheld (INERT-SINGLE): 8 values dispatched over 1 arm(s), 0 observations moved, re-derived from raw under EXP-0164's frozen thresholds (>=2 gated runs, moved>=1 in both, >=99% per-value agreement, moved >= 2x disagreements).
get_sr	form	untested	G17P	EXP-0178|EXP-0172	ORCHESTRATOR RULING WITHDRAWN 2026-08-30 by EXP-0189's closing audit. I promoted this to `isolated-byte-diff`, overriding EXP-0172's eight-arm decline, on one carrier's movement. **Two of the three grounds I gave were wrong.** (1) `isolated-byte-diff` requires the field to have run WITH THE PREDICTED EFFECT; all 12 records are `oracle: null` / `foreign: true` and score the UNMUTATED BASELINE as `wrong_value`, so no predicted effect was ever established. (2) EXP-0178 filed no verdict for this field at all -- it referred it explicitly for ruling. (3) My 'eight arms that cannot express it' rebuttal was FACTUALLY WRONG about EXP-0172, which recorded `spanned: true` on the datapath-width dimension in BOTH flip directions -- so those arms could express it. The movement is real (the audit buckets it STABLE-LIVE) but that is not the same as the label, and `get_sr` loses emittable status by an independent second route (`dst_hi`) regardless.
h_alu_hi	ctrl	untested	M4		Layout inherited from the HW-anchored half_alu / falu2 families; not independently exercised in the high-half form.
h_alu_hi	dst	hardware-run	G17P	EXP-0156	102 values reclassified `no_store` (EXP-0140 §8 rule: invalid_run in BOTH gated runs with every trial STATUS OK); half classification {'both': 103, 'hi_changed': 92, 'neither': 1, 'no_store': 60} (cross-run agree=False)
h_alu_hi	mods	untested	M4		Layout inherited from the HW-anchored half_alu / falu2 families; not independently exercised in the high-half form.
h_alu_hi	opflags	hardware-run	G17P	EXP-0156	96 values reclassified `no_store` (EXP-0140 §8 rule: invalid_run in BOTH gated runs with every trial STATUS OK); half classification {'hi_changed': 240, 'neither': 16} (cross-run agree=True)
h_alu_hi	opsel	hardware-run	G17P	EXP-0156	96 values reclassified `no_store` (EXP-0140 §8 rule: invalid_run in BOTH gated runs with every trial STATUS OK); half classification {'hi_changed': 240, 'neither': 16} (cross-run agree=True)
h_alu_hi	srcA	hardware-run	G17P	EXP-0156	half classification {'both': 4, 'hi_changed': 250, 'neither': 2} (cross-run agree=True)
h_alu_hi	srcB	hardware-run	G17P	EXP-0156	half classification {'both': 4, 'hi_changed': 250, 'neither': 2} (cross-run agree=True)
h_alu_hi_ext	dst	untested	M4		Layout inherited from the HW-anchored half_alu / falu2 families; not independently exercised in the high-half form.
h_alu_hi_ext	ext	untested	M4		Layout inherited from the HW-anchored half_alu / falu2 families; not independently exercised in the high-half form.
h_alu_hi_ext	opflags	untested	M4		Layout inherited from the HW-anchored half_alu / falu2 families; not independently exercised in the high-half form.
h_alu_hi_ext	srcA	untested	M4		Layout inherited from the HW-anchored half_alu / falu2 families; not independently exercised in the high-half form.
h_alu_hi_ext	srcB	untested	M4		Layout inherited from the HW-anchored half_alu / falu2 families; not independently exercised in the high-half form.
h_alu_hi_ext	srcC	untested	M4		Layout inherited from the HW-anchored half_alu / falu2 families; not independently exercised in the high-half form.
h_alu_hi_ext	tail	untested	M4		Layout inherited from the HW-anchored half_alu / falu2 families; not independently exercised in the high-half form.
h_coord_hi	_instruction	isolated-byte-diff	G17P	EXP-M4-13|EXP-0157	EXP-0181 refresh from corpus-correlation: EXP-0157 executed it in two independent half-precision carriers and showed every byte is load-bearing on the carrier's host oracle -- `srcA` is a real source-register field (240 of 255 values return a DIFFERENT non-zero result), `opsel` accepts (v & 0xd7) == 0x06 in BOTH carriers. But no claim the descriptor makes was proven BY VALUE: the 'writes the HIGH 16-bit half' semantics was demonstrated for the sibling `h_alu_hi` (EXP-0156 H-3), not for this descriptor, and 0x26-vs-0x2e (mul vs fma) was never separated by an oracle. Ran with the predicted effect at the compiler's own operand values; that is R2, not R1.
h_coord_hi	ctrl	hardware-run	G17P	EXP-0157	accepted set: (value & 0xff) == 0x04 | outcomes not_written=128, ok=1, silent_zero=36, wrong_value=90 | carrier h3mix, anchor +60, 2 agreeing captures (gate RSH)  ALSO: accepted set: (value & 0x7b) == 0x00 | outcomes fault=62, not_written=24, ok=3, silent_zero=36, wrong_value=84 | carrier h4fma, anchor +52, 2 agreeing captures (gate RSH)
h_coord_hi	dst	hardware-run	G17P	EXP-0157	outcomes not_written=1, silent_zero=14 | carrier h3mix, anchor +60, 2 agreeing captures (gate RSH)  ALSO: outcomes not_written=1, silent_zero=14 | carrier h4fma, anchor +52, 2 agreeing captures (gate RSH)
h_coord_hi	mods	hardware-run	G17P	EXP-0157	accepted set: (value & 0xff) == 0x01 | outcomes ok=1, wrong_value=254 | carrier h3mix, anchor +60, 2 agreeing captures (gate RSH)  ALSO: accepted set: (value & 0xff) == 0x88 | outcomes ok=1, silent_zero=12, wrong_value=242 | carrier h4fma, anchor +52, 2 agreeing captures (gate RSH)
h_coord_hi	opsel	hardware-run	G17P	EXP-0157	accepted set: (value & 0xd7) == 0x06 | outcomes not_written=160, ok=3, silent_zero=80, wrong_value=12 | carrier h3mix, anchor +60, 2 agreeing captures (gate RSH) | byte+2 op-select. (v & 0xd7) == 0x06 in BOTH half carriers -- the one cross-carrier constant in this instruction. Faults on 76-80 of 256 values.  ALSO: accepted set: (value & 0xd7) == 0x06 | outcomes fault=79, not_written=1, ok=3, silent_zero=87, wrong_value=4 | carrier h4fma, anchor +52, 2 agreeing captures (gate RSH) | byte+2 op-select. (v & 0xd7) == 0x06 in BOTH half carriers -- the one cross-carrier constant in this instruction. Faults on 76-80 of 256 values.
h_coord_hi	srcA	hardware-run	G17P	EXP-0157	accepted set: (value & 0xff) == 0x86 | outcomes ok=1, silent_zero=4, wrong_value=250 | carrier h3mix, anchor +60, 2 agreeing captures (gate RSH) | A real source-register field: 240 of 255 values return a DIFFERENT non-zero result. Only the compiler's own value (up to bit 7) reproduces the oracle, so it is pinned in this carrier.  ALSO: accepted set: (value & 0xff) == 0x87 | outcomes ok=1, silent_zero=14, wrong_value=240 | carrier h4fma, anchor +52, 2 agreeing captures (gate RSH) | A real source-register field: 240 of 255 values return a DIFFERENT non-zero result. Only the compiler's own value (up to bit 7) reproduces the oracle, so it is pinned in this carrier.
h_coord_hi	srcB	hardware-run	G17P	EXP-0157	accepted set: (value & 0xff) == 0x02 | outcomes ok=1, wrong_value=254 | carrier h3mix, anchor +60, 2 agreeing captures (gate RSH) | Same shape as srcA: 254 of 255 values return a different result.  ALSO: accepted set: (value & 0xff) == 0x04 | outcomes ok=1, wrong_value=254 | carrier h4fma, anchor +52, 2 agreeing captures (gate RSH) | Same shape as srcA: 254 of 255 values return a different result.
h_coord_hi_ext	_instruction	isolated-byte-diff	G17P	EXP-M4-13|EXP-0157	EXP-0181 refresh from corpus-correlation: Same reasoning as h_coord_hi, one rung weaker: EXP-0157 reached it in a SINGLE carrier. Its bytes are live on that carrier's oracle (`ext` faults on 128 of 233 values, `srcC` accepts one value) and its anchor 5880269081030022 decodes back to the descriptor, but one carrier cannot separate an inert field from a carrier that cannot see it -- the EXP-0155 lesson -- and nothing about the extended 3-source form was proven by value.
h_coord_hi_ext	dst	hardware-run	G17P	EXP-0157	outcomes not_written=1, silent_zero=14 | carrier h3mix, anchor +40, 2 agreeing captures (gate RSH)
h_coord_hi_ext	ext	untested	G17P	EXP-0157	EXP-0189 withheld (UNSTABLE): 255 values dispatched over 1 arm(s), 232 observations moved, re-derived from raw under EXP-0164's frozen thresholds (>=2 gated runs, moved>=1 in both, >=99% per-value agreement, moved >= 2x disagreements).
h_coord_hi_ext	opsel	hardware-run	G17P	EXP-0157	accepted set: (value & 0xff) == 0x06 | outcomes ok=1, silent_zero=236, wrong_value=18 | carrier h3mix, anchor +40, 2 agreeing captures (gate RSH)
h_coord_hi_ext	srcA	hardware-run	G17P	EXP-0157	accepted set: (value & 0xff) == 0x00 | outcomes ok=1, wrong_value=254 | carrier h3mix, anchor +40, 2 agreeing captures (gate RSH)
h_coord_hi_ext	srcB	untested	G17P	EXP-0157	EXP-0189 withheld (UNSTABLE): 255 values dispatched over 1 arm(s), 274 observations moved, re-derived from raw under EXP-0164's frozen thresholds (>=2 gated runs, moved>=1 in both, >=99% per-value agreement, moved >= 2x disagreements).
h_coord_hi_ext	srcC	hardware-run	G17P	EXP-0157	accepted set: (value & 0xff) == 0x83 | outcomes ok=1, wrong_value=252 | carrier h3mix, anchor +40, 2 agreeing captures (gate RSH)
h_coord_hi_ext	tail	untested	G17P	EXP-0157	EXP-0189 withheld (UNSTABLE): 584 values dispatched over 1 arm(s), 413 observations moved, re-derived from raw under EXP-0164's frozen thresholds (>=2 gated runs, moved>=1 in both, >=99% per-value agreement, moved >= 2x disagreements).
half_alu	ctrl	hardware-run	G17P	EXP-0169|EXP-0183	RENAMED FROM `srcB`, span unchanged (bits 32..39). The label and counts are EXP-0169's. The NAME changed because the operand role is REFUTED: EXP-0180's seed instructions carry byte+4 = 0x00 = h0 = r0's LOW half, which is non-zero in all 32,670 observed pre-vectors, and the observed result is exactly fp16(h[byte+1] + h[byte+3]) in 228,690 checks per run with zero mismatches -- byte+4 does not enter the arithmetic. Its low two bits are the measured LENGTH selector.
half_alu	dst	hardware-run	G17P	EXP-0138-m4-emit-falu|EXP-0180|EXP-0183	MOVED: bits 8..15 -> bits 4..7 (DEF-0180-1). The old row described byte+1, which is a SOURCE; its evidence is carried over to the new `srcA` row below, NOT to this one. COUNT CAVEAT, stated so the owner can choose: the 16-of-16 figure is from the DSTNIB arm, which varied this same byte0 on an 8-byte instance of the family; only 14 of 16 were dispatched in the 6-byte form itself. A conservative owner may prefer 14/14/16, which would set the THIN flag. | EXP-0189 citation repair: the records supporting this row live in EXP-0138-m4-emit-falu; the original citation EXP-0180, EXP-0183 has no per-value records for it. Both are kept -- the stale one is where the claim came from, the new one is where the evidence is.
half_alu	opflags	hardware-run	G17P	EXP-0169	moved on 1 of 1 ladder-passing carriers
half_alu	opsel	hardware-run	G17P	EXP-0169	moved on 1 of 1 ladder-passing carriers
half_alu	srcA	hardware-run	G17P	EXP-0169|EXP-0180|EXP-0183	RENAMED + RE-ROLED, span unchanged (bits 8..15). This is the row formerly filed as `half_alu.dst`; byte+1 is a SOURCE half-register descriptor h=(reg<<1)|is_high, not the destination. Its `untested` label was a DEFERRAL ('another experiment owns this field's verdict -> EXP-0168'), and EXP-0168's committed field_verdicts.json contains no such row, so the ruling was never made. Re-derived from EXP-0169's raw by EXP-0183.
half_alu	srcB	hardware-run	G17P	EXP-0169|EXP-0183	RENAMED, span unchanged (bits 24..31). This is the row formerly filed as `half_alu.srcA`; the name `srcA` moved to byte+1 to match the low-nibble-8 sibling `h_alu_hi`. Evidence and label are EXP-0169's, unchanged.
half_alu	src_modifier	hardware-run	G17P	EXP-0169	unchanged span; start/width added so merge_verdicts' DEF-0166-2 span guard can see this row.
half_alu_ext8	b4	isolated-byte-diff	G17P	EXP-0180|EXP-0183	RENAMED FROM `srcB_desc`, span unchanged (bits 32..39), and its RANGE TEXT WITHDRAWN. The committed text -- '0x01 required in the add+saturate instance; carries the fma srcA-negate (byte+7 0xc0 -> 0xc8)' -- is refuted twice over: '0x01 required' is a LENGTH requirement, and byte+7 is a different field entirely (DEF-0180-6, citation defect).
half_alu_ext8	b7_hi	hardware-run	G17P	EXP-0180|EXP-0183	RENAMED FROM `op_valid_marker`, span unchanged (bit 63), and its ENUM DELETED. The committed claim -- 'every byte+7 value without bit7 set nulls the op; required op-valid marker' -- is REFUTED. The op IS nullable from byte+7, but by instruction bit 60 (b7_mid bit 2), not bit 63.
